Label	x	y	claim	perspective	opposite_perspective
1	0	0	This house believes that advertising is harmful	advertising attempts to equate the social with the material by utilizing images and slogans to link commodities with the real sources of human happiness	advertising attempts not to equate the social with the material by utilizing images and slogans to link commodities with the real sources of human happiness
1	0	0	This house believes that advertising is harmful	Ads are a detriment to society because they tell consumers that accumulating more and more possessions will bring them closer to self-actualization	Ads are not a detriment to society because they tell consumers that accumulating more and more possessions will bring them closer to self-actualization
1	0	0	This house believes that advertising is harmful	Advertising constructs a simulated world that offers fantastical escapism to consumers, rather than reflecting actual reality	Advertising constructs a simulated world that offers fantastical escapism not to consumers, rather than reflecting actual reality
1	0	0	This house believes that advertising is harmful	"advertising can ""impose a sense of inadequacy on young women's self-concepts"	"advertising can not ""impose a sense of inadequacy on young women's self-concepts"
1	0	0	This house believes that advertising is harmful	Exposure to ultra-thin models in advertisements and magazine pictures produces depression	Exposure not to ultra-thin models in advertisements and magazine pictures produces depression
1	0	0	This house believes that advertising is harmful	Low self-esteem that stems from teenage advertising can have detrimental effects on teenagers	Low self-esteem that stems from teenage advertising can not have detrimental effects on teenagers
1	0	0	This house believes that advertising is harmful	any kind of marketing is inherently evil	any kind of marketing is not inherently evil
1	0	0	This house believes that advertising is harmful	Children are not capable of resisting or understanding marketing tactics	Children are capable of resisting or understanding marketing tactics
1	0	0	This house believes that advertising is harmful	The advertising of certain products may strongly offend some people	The advertising of certain products may not strongly offend some people
1	0	0	This house believes that advertising is harmful	deceptive marketing can be presented to consumers	deceptive marketing can not be presented to consumers
0	0	0	This house believes that advertising is harmful	companies create high ethical standards upon which to approach marketing	companies create high ethical standards upon which not to approach marketing
0	0	0	This house would never have children	Choosing to be childfree is both difficult and undesirable	Choosing not to be childfree is both difficult and undesirable
1	0	0	This house would never have children	It is immoral to create children	It is not immoral to create children
1	0	0	This house would never have children	one can make a greater contribution to humanity through one's work than through having children	one can not make a greater contribution to humanity through one's work than through having children
1	0	0	This house would never have children	it is wrong to intentionally have a child when there are so many children available for adoption	it is not wrong to intentionally have a child when there are so many children available for adoption
1	0	0	This house would never have children	it is inherently immoral to bring people into the world	it is not inherently immoral to bring people into the world
1	0	0	This house would never have children	one may generally wish to spare a potential child from the suffering of life	one may not generally wish to spare a potential child from the suffering of life
0	0	0	This house would never have children	Being childless is considered bizarre	Being childless is not considered bizarre
0	0	0	This house would never have children	raising children is a very important activity	 lower children is a very important activity
0	0	0	This house would never have children	Having children is such a positive contribution to the world	Having children is not such a positive contribution to the world
1	0	0	This house would never have children	overpopulation is a serious problem	overpopulation is not a serious problem
0	0	0	This house would never have children	by avoiding reproduction for ethical reasons the childfree will only aid deterioration of concern for the environment and future generations	by avoiding reproduction for ethical reasons the childfree will not only aid deterioration of concern for the environment and future generations
0	0	0	This house would never have children	childfree people face not only social discrimination but political discrimination as well	childfree people face only social discrimination but political discrimination as well
0	0	0	This house would never have children	there ought to be a higher rate of population growth than what is currently mainstream	there ought not to be a higher rate of population growth than what is currently mainstream
1	0	0	This house would never have children	That trouble and pain which the parents undergo on the birth of their children cannot be compensated even in a hundred years	That trouble and pain which the parents undergo on the birth of their children can be compensated even in a hundred years
1	0	0	This house would never have children	antinatalist policies could solve problems such as overpopulation	antinatalist policies could not solve problems such as overpopulation
1	0	0	This house would never have children	the birth of a new person always entails nontrivial harm to that person	the birth of a new person always entails nontrivial protect to that person
1	0	0	This house would never have children	there is a moral imperative not to procreate	there is a moral imperative to procreate
1	0	0	This house would never have children	Human extinction would prevent environmental degradation	Human extinction would not prevent environmental degradation
1	0	0	This house would never have children	a decrease in the human population would prevent a significant amount of man-made human suffering	a decrease in the human population would not prevent a significant amount of man-made human suffering
1	0	0	This house would never have children	Human extinction is the best solution to the problems facing the Earth's biosphere and humanity	Human extinction is not the best solution to the problems facing the Earth's biosphere and humanity
1	0	0	This house would never have children	Most of the dangers faced by the planet are attributed to human overpopulation	Most of the dangers faced by the planet are not attributed to human overpopulation
1	0	0	This house would never have children	the extinction of humanity would be the best solution to the Earth's environmental problems	the extinction of humanity would not be the best solution to the Earth's environmental problems
1	0	0	This house would never have children	the human population is far greater than the Earth can handle	the human population is not far greater than the Earth can handle
1	0	0	This house would never have children	the best thing for Earth's biosphere is for humans to voluntarily cease reproducing	the best thing for Earth's biosphere is not for humans to voluntarily cease reproducing
1	0	0	This house would never have children	human existence is causing environmental damage which will eventually bring about the extinction of humans (as well as other organisms	human existence is not causing environmental damage which will eventually bring about the extinction of humans (as well as other organisms
1	0	0	This house would never have children	human existence has ultimately been destructive to the Earth and many of its non-human organisms	human existence doesn't have ultimately been destructive to the Earth and many of its non-human organisms
1	0	0	This house would never have children	Voluntary human extinction will prevent human suffering and the extinction of other species	Voluntary human extinction will not prevent human suffering and the extinction of other species
1	0	0	This house would never have children	many species are threatened by the increasing human population	many species are not threatened by the increasing human population
1	0	0	This house would never have children	Abstinence from reproduction is seen as an altruistic choice	Abstinence from reproduction is not seen as an altruistic choice
1	0	0	This house would never have children	non-reproduction would eventually allow humans to lead idyllic lifestyles	non-reproduction would not eventually allow humans to lead idyllic lifestyles
1	0	0	This house would never have children	procreation today is de facto child abuse	procreation today is not de facto child abuse
1	0	0	This house would never have children	the standard of human life will worsen if resources are consumed by a growing population	the standard of human life will not worsen if resources are consumed by a growing population
1	0	0	This house would never have children	attempting to reduce the Earth's population is the only moral option	attempting not to reduce the Earth's population is the only moral option
0	0	0	This house would never have children	having children is frequently viewed as a measure of success	having children is not frequently viewed as a measure of success
1	0	0	This house would never have children	voluntary human extinction is advisable due to limited resources	voluntary human extinction is not advisable due to limited resources
0	0	0	This house would never have children	The effects of a declining population can be adverse for an economy	The effects of a declining population can not be adverse for an economy
1	0	0	This house would never have children	the average standard of living in a declining population, at least in terms of material possessions, will tend to rise	the average standard of living in a declining population, at least in terms of material possessions, will not tend to rise
0	0	0	This house would never have children	economic growth is impossible during a population decline	economic growth is not impossible during a population decline
1	0	0	This house would never have children	it has been claimed to be morally objectionable to bring a potential person into existence	it doesn't have been claimed to be morally objectionable to bring a potential person into existence
0	0	0	This house would never have children	avoidance from conceiving a child when there are prerequisites for raising it is comparable to causing the death of one	avoidance from conceiving a child when there are not prerequisites for raising it is comparable to causing the death of one
0	0	0	This house would never have children	the decision not to procreate at all could be regarded as immoral	the decision to procreate at all could be regarded as immoral
0	0	0	This house would never have children	when good people stop having kids, society fails	when bad people stop having kids, society fails
1	0	0	This house would never have children	the best thing for a man is not to be born	the best thing for a man is to be born
0	0	0	This house would build hydroelectric dams	A large dam can cause the loss of entire ecospheres	A large dam can not cause the loss of entire ecospheres
0	0	0	This house would build hydroelectric dams	dam construction requires the state to displace individual people	dam construction requires the state not to displace individual people
0	0	0	This house would build hydroelectric dams	Dam construction often leads to abuses of the masses by planners	Dam construction often leads not to abuses of the masses by planners
0	0	0	This house would build hydroelectric dams	people worldwide have been physically displaced from their homes as a result of dam construction	people worldwide don't have been physically displaced from their homes as a result of dam construction
0	0	0	This house would build hydroelectric dams	The number of sites that can be economically developed for hydroelectric production is limited	The number of sites that can not be economically developed for hydroelectric production is limited
0	0	0	This house would build hydroelectric dams	Hydroelectric generation can be vulnerable to major changes in the climate	Hydroelectric generation can not be vulnerable to major changes in the climate
1	0	0	This house would build hydroelectric dams	a hydroelectric power source is usually comparatively cheap and reliable	a hydroelectric power source is not usually comparatively cheap and reliable
1	0	0	This house would build hydroelectric dams	A hydroelectric power source has no fuel and low escape risk	A hydroelectric power source doesn't have no fuel and low escape risk
1	0	0	This house would build hydroelectric dams	As an alternative energy source a hydroelectric power source is cheaper than both nuclear and wind power	As an alternative energy source a hydroelectric power source is not cheaper than both nuclear and wind power
0	0	0	This house would build hydroelectric dams	Dam failures are generally catastrophic	Dam failures are not generally catastrophic
0	0	0	This house would build hydroelectric dams	adverse environmental and sociological impacts have been identified during and after many reservoir constructions	adverse environmental and sociological impacts don't have been identified during and after many reservoir constructions
0	0	0	This house would build hydroelectric dams	Reservoirs can also contribute to greenhouse gas emissions	Reservoirs can not also contribute to greenhouse gas emissions
0	0	0	This house would build hydroelectric dams	The construction of a dam blocks the flow of sediment downstream, leading to downstream erosion	The construction of a dam blocks the flow of sediment downstream, leading not to downstream erosion
0	0	0	This house would build hydroelectric dams	reservoirs can become breeding grounds for disease vectors	reservoirs can not become breeding grounds for disease vectors
0	0	0	This house would build hydroelectric dams	Dams attenuate floods which may affect the ecology and agriculture seriously	Dams attenuate floods which may not affect the ecology and agriculture seriously
0	0	0	This house would build hydroelectric dams	Reservoirs may contribute to changes in the Earth's climate	Reservoirs may not contribute to changes in the Earth's climate
1	0	0	This house would build hydroelectric dams	hydro harnesses the natural energy of water and gravity, eliminating the need to burn coal or natural gas	hydro harnesses the natural energy of water and gravity, eliminating the don't need to burn coal or natural gas
1	0	0	This house would build hydroelectric dams	The benefits of the dams are not only limited to hydropower	The benefits of the dams are only limited to hydropower
1	0	0	This house would build hydroelectric dams	Many dams are multi-purpose dams	Many dams are not multi-purpose dams
0	0	0	This house would build hydroelectric dams	Resettlement adds to the social costs of the dams	Resettlement adds not to the social costs of the dams
0	0	0	This house would build hydroelectric dams	Environmental costs are imposed on communities living downstream of the dams	Environmental costs are not imposed on communities living downstream of the dams
0	0	0	This house would build hydroelectric dams	reliance on hydropower makes electricity generation vulnerable to droughts	reliance on hydropower makes electricity generation vulnerable not to droughts
0	0	0	This house would build hydroelectric dams	dams are not likely to generate a large financial rate of return	dams are likely to generate a large financial rate of return
0	0	0	This house would build hydroelectric dams	People would have to be resettled to make room for dams and reservoirs	People would not have to be resettled to make room for dams and reservoirs
0	0	0	This house would build hydroelectric dams	Hydropower generation is vulnerable to droughts	Hydropower generation is not vulnerable to droughts
0	0	0	This house would build hydroelectric dams	In many reservoir construction projects people have to be moved and re-housed	In many reservoir construction projects people don't have to be moved and re-housed
0	0	0	This house would build hydroelectric dams	Reservoir failures can generate huge increases in flow down a river valley with the potential to wash away towns and villages and cause considerable loss of life	Reservoir failures can not generate huge increases in flow down a river valley with the potential to wash away towns and villages and cause considerable loss of life
0	0	0	This house would build hydroelectric dams	greenhouse gas emissions from the reservoir could be higher than those of a conventional oil-fired thermal generation plant	greenhouse gas emissions from the reservoir could not be higher than those of a conventional oil-fired thermal generation plant
1	0	0	This house would build hydroelectric dams	electricity produced from hydroelectric generation does not give rise to any flue gas emissions from fossil fuel combustion	electricity produced from hydroelectric generation does give rise to any flue gas emissions from fossil fuel combustion
0	0	0	This house would build hydroelectric dams	Dams can also flood various ecosystems on land and may cause extinctions	Dams can not also flood various ecosystems on land and may cause extinctions
0	0	0	This house would build hydroelectric dams	Dams can severely reduce the amount of water reaching countries downstream of them, causing water stress between the countries	Dams can not severely reduce the amount of water reaching countries downstream of them, causing water stress between the countries
0	0	0	This house would build hydroelectric dams	Farms and villages can be flooded by the creation of reservoirs, ruining many livelihoods	Farms and villages can not be flooded by the creation of reservoirs, ruining many livelihoods
0	0	0	This house would build hydroelectric dams	Dam failures can cause immense damage and loss of life	Dam failures can not cause immense damage and loss of life
1	0	0	This house would build hydroelectric dams	Hydroelectricity is the most widely used form of renewable energy	Hydroelectricity is not the most widely used form of renewable energy
1	0	0	This house would build hydroelectric dams	The cost of hydroelectricity is relatively low	The cost of hydroelectricity is not relatively low
1	0	0	This house would build hydroelectric dams	Hydro is a flexible source of electricity	Hydro is not a flexible source of electricity
0	0	0	This house would build hydroelectric dams	Damming can harm local ecosystems	Damming can not harm local ecosystems
1	0	0	This house would build hydroelectric dams	Once a hydroelectric complex is constructed, the project produces no direct waste	Once a hydroelectric complex is not constructed, the project produces no direct waste
1	0	0	This house would build hydroelectric dams	The major advantage of hydroelectricity is elimination of the cost of fuel	The major advantage of hydroelectricity is not elimination of the cost of fuel
1	0	0	This house would build hydroelectric dams	The cost of operating a hydroelectric plant is nearly immune to increases in the cost of fossil fuels	The cost of operating a hydroelectric plant is not nearly immune to increases in the cost of fossil fuels
1	0	0	This house would build hydroelectric dams	Hydroelectric plants have long economic lives	Hydroelectric plants don't have long economic lives
1	0	0	This house would build hydroelectric dams	hydroelectric dams do not burn fossil fuels	hydroelectric dams do burn fossil fuels
1	0	0	This house would build hydroelectric dams	Large hydro dams can control floods, which would otherwise affect people living downstream of the project	Large hydro dams can not control floods, which would otherwise affect people living downstream of the project
0	0	0	This house would build hydroelectric dams	reservoirs cause habitat fragmentation of surrounding areas	reservoirs casue no habitat fragmentation of surrounding areas
0	0	0	This house would build hydroelectric dams	Hydroelectric projects can be disruptive to surrounding aquatic ecosystems	Hydroelectric projects can not be disruptive to surrounding aquatic ecosystems
0	0	0	This house would build hydroelectric dams	lower water ﬂow and alterations in the rainfall regime, could reduce total energy production	lower water ﬂow and alterations in the rainfall regime, could not reduce total energy production
0	0	0	This house would build hydroelectric dams	greenhouse gas emissions from the reservoir may be higher than those of a conventional oil-fired thermal generation plant	greenhouse gas emissions from the reservoir may not be higher than those of a conventional oil-fired thermal generation plant
0	0	0	This house would build hydroelectric dams	Another disadvantage of hydroelectric dams is the need to relocate the people living where the reservoirs are planned	Another disadvantage of hydroelectric dams is not the need to relocate the people living where the reservoirs are planned
0	0	0	This house would build hydroelectric dams	Dam failures have been some of the largest man-made disasters in history	Dam failures don't have been some of the largest man-made disasters in history
0	0	0	This house would build hydroelectric dams	Dams are tempting industrial targets for wartime attack	Dams are not tempting industrial targets for wartime attack
1	0	0	This house would build hydroelectric dams	Hydroelectricity is a renewable energey source	Hydroelectricity is not a renewable energey source
1	0	0	This house would build hydroelectric dams	Hydroelectric plants can be easily regulated to follow variations in power demand	Hydroelectric plants can not be easily regulated to follow variations in power demand
1	0	0	This house would build hydroelectric dams	Investing in renewable energy can have significant dividends for our energy security	Investing in renewable energy can not have significant dividends for our energy security
1	0	0	This house would build hydroelectric dams	renewable energy is naturally replenished and not subject to the volatility of global fuel markets	renewable energy is naturally replenished and subject to the volatility of global fuel markets
1	0	0	This house would build hydroelectric dams	Renewable power technologies have significant environmental benefits	Renewable power technologies don't have significant environmental benefits
1	0	0	This house would build hydroelectric dams	The major advantage of hydroelectric systems is the elimination of the cost of fuel	The major advantage of hydroelectric systems is not the elimination of the cost of fuel
1	0	0	This house would build hydroelectric dams	hydroelectric power can be far less expensive than electricity generated from fossil fuels or nuclear energy	hydroelectric power can not be far less expensive than electricity generated from fossil fuels or nuclear energy
0	0	0	This house would build hydroelectric dams	Disadvantages of hydroelectricity systems include: dislocation of people living where the reservoirs are planned	Disadvantages of hydroelectricity systems include: dislocation of people living where the reservoirs are not planned
0	0	0	This house would build hydroelectric dams	Hydroelectric power is now more difficult to site in developed nations	Hydroelectric power is not now more difficult to site in developed nations
0	0	0	This house would build hydroelectric dams	"Hydro-energy and large dams may not be considered ""clean"" nor ""renewable"" sources of electricity"	"Hydro-energy and large dams may be considered ""clean"" nor ""renewable"" sources of electricity"
1	0	0	This house would build hydroelectric dams	As time progresses, renewable energy generally gets cheaper,[REF][REF] while fossil fuels generally get more expensive	As time progresses, renewable energy generally gets cheaper,[REF][REF] while fossil fuels generally get less expensive
1	0	0	This house would build hydroelectric dams	once the renewable infrastructure is built, the fuel is free forever	once the renewable infrastructure is not built, the fuel is free forever
1	0	0	This house would build hydroelectric dams	Hydroelectric plants have the advantage of being long-lived	Hydroelectric plants don't have the advantage of being long-lived
1	0	0	This house would build hydroelectric dams	Hydropower is an extremely flexible technology	Hydropower is not an extremely flexible technology
0	0	0	This house would build hydroelectric dams	there are several significant social and environmental disadvantages of large-scale hydroelectric power systems	there are not several significant social and environmental disadvantages of large-scale hydroelectric power systems
0	0	0	This house would build hydroelectric dams	hydro dams and transmission lines have significant effects on water and biodiversity	hydro dams and transmission lines don't have significant effects on water and biodiversity
0	0	0	This house would build hydroelectric dams	Development of large-scale hydroelectric power has environmental impacts	Development of large-scale hydroelectric power doesn't have environmental impacts
0	0	0	This house would build hydroelectric dams	The natural flow of silt down the river will be interrupted, affecting downstream ecosystems	The natural flow of silt down the river will not be interrupted, affecting downstream ecosystems
0	0	0	This house would build hydroelectric dams	The filling of large reservoirs can induce earth tremors, which may be large enough to be objectionable or destructive	The filling of large reservoirs can not induce earth tremors, which may be large enough to be objectionable or destructive
0	0	0	This house would build hydroelectric dams	A large dam can endanger ecosystems by restricting the motion of marine animals	A large dam can not endanger ecosystems by restricting the motion of marine animals
1	0	0	This house would build hydroelectric dams	even a slow flowing stream of water, or moderate sea swell, can yield considerable amounts of energy	even a slow flowing stream of water, or moderate sea swell, can not yield considerable amounts of energy
1	0	0	This house would build hydroelectric dams	The environmental benefits of renewable energy technologies are widely recognised	The environmental harm of renewable energy technologies are widely recognised
1	0	0	This house would build hydroelectric dams	threats to our old energy systems provide a rationale for investing in renewable energy	threats not to our old energy systems provide a rationale for investing in renewable energy
1	0	0	This house would build hydroelectric dams	pumped-storage hydroelectricity (PSH) is the largest-capacity form of grid energy storage available	pumped-storage hydroelectricity (PSH) is not the largest-capacity form of grid energy storage available
1	0	0	This house would build hydroelectric dams	Pumped water storage systems are used to smooth out demand variations	Pumped water storage systems are not used to smooth out demand variations
1	0	0	This house would build hydroelectric dams	Hydroelectric dams with large reserviors can be operated to provide peak generation at times of peak demand	Hydroelectric dams with large reserviors can not be operated to provide peak generation at times of peak demand
1	0	0	This house would build hydroelectric dams	hydro plants are highly dispatchable	hydro plants are not highly dispatchable
1	0	0	This house would build hydroelectric dams	Hydro plants are able to act as load following power plants	Hydro plants are not able to act as load following power plants
0	0	0	This house would build hydroelectric dams	A hydroelectric plant's production may be affected by requirements to keep the water level from getting to high or low	A hydroelectric plant's production may not be affected by requirements to keep the water level from getting to high or low
1	0	0	This house would build hydroelectric dams	Hydroelectric plants have high availability factors	Hydroelectric plants don't have high availability factors
1	0	0	This house would build hydroelectric dams	Renewable energy technologies are essential contributors to sustainable energy	Renewable energy technologies are not essential contributors to sustainable energy
1	0	0	This house would build hydroelectric dams	Renewable energy technologies generally contribute to world energy security, reducing dependence on fossil fuel resources	Renewable energy technologies generally contribute not to world energy security, reducing dependence on fossil fuel resources
1	0	0	This house would build hydroelectric dams	Among sources of renewable energy, hydroelectric plants have the advantages of being long-lived	Among sources of renewable energy, hydroelectric plants don't have the advantages of being long-lived
1	0	0	This house would build hydroelectric dams	hydroelectric plants are clean and have few emissions	hydroelectric plants are not clean and have few emissions
1	0	0	This house would build hydroelectric dams	hydroelectric plants produce much lower life-cycle emissions than other types of generation	hydroelectric plants produce little lower life-cycle emissions than other types of generation
1	0	0	This house would build hydroelectric dams	Integrating ever-higher levels of renewables is being successfully demonstrated in the real world	Integrating ever-higher levels of renewables is not being successfully demonstrated in the real world
1	0	0	This house would build hydroelectric dams	Hydroelectric power is usually extremely dispatchable and more reliable than other renewable energy sources	Hydroelectric power is not usually extremely dispatchable and more reliable than other renewable energy sources
1	0	0	This house would build hydroelectric dams	hydro plants can help allow for intermittency of other plants	hydro plants can not help allow for intermittency of other plants
1	0	0	This house would build hydroelectric dams	Hydro is  a low-cost source of electricity	Hydro is not  a low-cost source of electricity
0	0	0	This house would build hydroelectric dams	potential hydroelectric sites are becoming scarce	potential hydroelectric sites are not becoming scarce
0	0	0	This house would build hydroelectric dams	Hydropower can be intermittent	Hydropower can not be intermittent
0	0	0	This house would build hydroelectric dams	Many plants do not have enough water to operate anywhere near their full capacity on a continuous basis	Many plants do have enough water to operate anywhere near their full capacity on a continuous basis
1	0	0	This house would build hydroelectric dams	Hydropower is an extremely flexible technology from the perspective of power grid operation	Hydropower is not an extremely flexible technology from the perspective of power grid operation
1	0	0	This house would build hydroelectric dams	There are no harmful emissions associated with hydroelectric plant operation	There are not no harmful emissions associated with hydroelectric plant operation
0	0	0	This house would build hydroelectric dams	The construction of new hydroelectric power plants means environmental impacts as large areas need to be flooded, altering the ecosystem	The construction of new hydroelectric power plants means environmental impacts as large areas don't need to be flooded, altering the ecosystem
0	0	0	This house would build hydroelectric dams	Large hydroelectric power plants flooding immense forest areas emit large amounts of methane to the atmosphere	Large hydroelectric power plants flooding immense forest areas emit large amounts of methane not to the atmosphere
1	0	0	This house supports the use of truth and reconciliation commissions	Truth and reconciliation commissions can provide proof against historical revisionism of state terrorism and other crimes and human rights abuses	Truth and reconciliation commissions can not provide proof against historical revisionism of state terrorism and other crimes and human rights abuses
0	0	0	This house supports the use of truth and reconciliation commissions	Truth commissions are sometimes criticised for allowing crimes to go unpunished, and creating impunity for serious human rights abusers	Truth commissions are not sometimes criticised for allowing crimes to go unpunished, and creating impunity for serious human rights abusers
0	0	0	This house supports the use of truth and reconciliation commissions	abuses of human rights have gone unpunished under truth commissions	abuses of human rights don't have gone unpunished under truth commissions
0	0	0	This house supports the use of truth and reconciliation commissions	many people would lie in order to keep themselves out of trouble while receiving amnesty for their crimes	many people would not lie in order to keep themselves out of trouble while receiving amnesty for their crimes
0	0	0	This house supports the use of truth and reconciliation commissions	Justice is a prerequisite for reconciliation rather than an alternative to it	Justice is not a prerequisite for reconciliation rather than an alternative to it
0	0	0	This house supports the use of truth and reconciliation commissions	The TRC  is weighted in favour of the perpetrators of abuse	The TRC   is not weighted in favour of the perpetrators of abuse
1	0	0	This house supports the use of truth and reconciliation commissions	Truth-seeking processes allow societies to examine and come to grips with past crimes and atrocities and prevent their future repetition	Truth-seeking processes disallow societies to examine and come to grips with past crimes and atrocities and prevent their future repetition
1	0	0	This house supports the use of truth and reconciliation commissions	Through a truth-seeking process, actors in a country are able to investigate past abuses. and seek redress for victims and their families	Through a truth-seeking process, actors in a country are not able to investigate past abuses. and seek redress for victims and their families
1	0	0	This house supports the use of truth and reconciliation commissions	victims and communities affected by past crimes have the right to know the identity of suspected perpetrators	victims and communities affected by past crimes don't have the right to know the identity of suspected perpetrators
1	0	0	This house supports the use of truth and reconciliation commissions	Truth-seeking processes aim to enable societies to examine and come to terms with past crimes and human rights violations in order to prevent their recurrence	Truth-seeking processes aim not to enable societies to examine and come to terms with past crimes and human rights violations in order to prevent their recurrence
1	0	0	This house supports the use of truth and reconciliation commissions	Truth seeking processes can also help victims obtain closure	Truth seeking processes can not also help victims obtain closure
1	0	0	This house supports the use of truth and reconciliation commissions	the past must be addressed in order to reach the future	the past must not be addressed in order to reach the future
0	0	0	This house supports the use of truth and reconciliation commissions	if all perpetrators of human rights abuses do not stand trial, impunity for crimes will continue	if all perpetrators of human rights abuses do stand trial, impunity for crimes will continue
1	0	0	This house supports the use of truth and reconciliation commissions	the only way to effectively end violence is by granting amnesties	the only way not to effectively end violence is by granting amnesties
1	0	0	This house supports the use of truth and reconciliation commissions	Transitional justice is linked to security and development	Transitional justice is not linked to security and development
1	0	0	This house supports the use of truth and reconciliation commissions	Transitional justice is one of the signaling mechanisms that governments can use to show that they are breaking away from past practices	Transitional justice is not one of the signaling mechanisms that governments can use to show that they are breaking away from past practices
1	0	0	This house supports the use of truth and reconciliation commissions	transitional justice measures can send signals about the importance of accountability	transitional justice measures can not send signals about the importance of accountability
0	0	0	This house supports the use of truth and reconciliation commissions	human rights violations and crimes against humanity must be prosecuted	human rights violations and crimes for humanity must be prosecuted
1	0	0	This house supports the use of truth and reconciliation commissions	Restorative justice provides help for the offender in order to avoid future offences	Restorative justice provides spoil for the offender in order to avoid future offences
1	0	0	This house supports the use of truth and reconciliation commissions	Restorative approaches seek a balanced approach to the needs of the victim, wrongdoer and community through processes that preserve the safety and dignity of all	Restorative approaches seek a balanced approach not to the needs of the victim, wrongdoer and community through processes that preserve the safety and dignity of all
1	0	0	This house would promote democratization	Democratization empowers people legally in entitling them to practice freedom	Democratization empowers people legally in entitling them not to practice freedom
0	0	0	This house would promote democratization	it is very difficult (or even impossible) for democracy to be implemented immediately in a country that has no prior experience with it	it is not very difficult (or even impossible) for democracy to be implemented immediately in a country that has no prior experience with it
1	0	0	This house would promote democratization	democracies don't go to war with each other	democracies do go to war with each other
1	0	0	This house would promote democratization	democracies tend to be wealthier than other countries	democracies tend not to be wealthier than other countries
1	0	0	This house would promote democratization	democracy might cause peace	democracy might not cause peace
0	0	0	This house would promote democratization	countries in transition to democracy are especially likely to be involved in wars	countries in transition not to democracy are especially likely to be involved in wars
1	0	0	This house would promote democratization	all democracies, whether young or established, go into war with one another less frequently	all democracies, whether young or established, go into war with one another more frequently
1	0	0	This house would promote democratization	democracies do not fight one another	democracies do fight one another
1	0	0	This house would promote democratization	democracies are more peaceful in general	democracies are not more peaceful in general
1	0	0	This house would promote democratization	wars between democracies are less likely	wars between democracies are not less likely
1	0	0	This house would promote democratization	democracies have less internal systematic violence	democracies don't have less internal systematic violence
1	0	0	This house would promote democratization	genocide and politicide are rare in democracies	genocide and politicide are not rare in democracies
1	0	0	This house would promote democratization	the more democratic a regime, the less its democide	the less democratic a regime, the less its democide
1	0	0	This house would promote democratization	democracy causes peace	democracy casue no peace
0	0	0	This house would promote democratization	democracy is ineffective in preventing war	democracy is not ineffective in preventing war
1	0	0	This house would promote democratization	spreading democracy is likely to spread peace	spreading democracy is not likely to spread peace
1	0	0	This house would promote democratization	the continuing increase in democracy worldwide will soon lead to an end to wars and democide	the continuing decrease in democracy worldwide will soon lead to an end to wars and democide
1	0	0	This house would promote democratization	the best strategy to ensure our security and to build a durable peace is to support the advance of democracy elsewhere	the best strategy not to ensure our security and to build a durable peace is to support the advance of democracy elsewhere
1	0	0	This house would promote democratization	The best protection for our security is a world of well-governed democratic states	The best protection for our security is not a world of well-governed democratic states
0	0	0	This house would promote democratization	Attempts to create democracies by using external force often fail	Attempts not to create democracies by using external force often fail
0	0	0	This house would promote democratization	larger democracies are unable to allow a sufficient number of their citizens to have their voices heard	larger democracies are not unable to allow a sufficient number of their citizens to have their voices heard
0	0	0	This house would promote democratization	the parliamentary system subordinates the national interest, or common good, to private interests	the parliamentary system subordinates the national interest, or common bad , to private interests
0	0	0	This house would promote democratization	The official goal of democracy of eliminating elite rule is impossible	The official goal of democracy of eliminating elite rule is not impossible
0	0	0	This house would promote democratization	democracy is a façade legitimizing the rule of a particular elite	democracy is not a façade legitimizing the rule of a particular elite
1	0	0	This house would promote democratization	countries with a democratic system of governance are less likely to go to war	countries with a democratic system of governance are not less likely to go to war
1	0	0	This house would promote democratization	democracy gives poor people an opportunity to improve their lot	democracy gives poor people an opportunity not to improve their lot
0	0	0	This house would promote democratization	democracy cannot be imposed from the outside	democracy can be imposed from the outside
0	0	0	This house would promote democratization	Democracy is economically inefficient	Democracy is not economically inefficient
1	0	0	This house would promote democratization	democracy is efficient	democracy is not efficient
0	0	0	This house would promote democratization	democracies are inefficient	democracies are not inefficient
0	0	0	This house would promote democratization	the will of the democratic majority may not always be in the best interest of all citizens within the country or beneficial to the future of the country itself	the will of the democratic majority may always be in the best interest of all citizens within the country or beneficial to the future of the country itself
0	0	0	This house would promote democratization	voters may not be educated enough to exercise their democratic right	voters may be educated enough to exercise their democratic right
1	0	0	This house would promote democratization	Good education is present in allmost all emeging democracies	 bad education is present in allmost all emeging democracies
0	0	0	This house would promote democratization	the benefits of a specialised society may be compromised by democracy	the harm of a specialised society may be compromised by democracy
0	0	0	This house would promote democratization	a democratic government may not be providing the most good for the most amount of people	a democratic government may be providing the most good for the most amount of people
0	0	0	This house would promote democratization	democracies will tend to cater to the whims of the people	democracies will not tend to cater to the whims of the people
0	0	0	This house would promote democratization	democracy is criticised for not offering enough political stability	democracy is criticised for offering enough political stability
0	0	0	This house would promote democratization	democracy is undesirable for a developing country	democracy is not undesirable for a developing country
0	0	0	This house would promote democratization	A majority bullying a minority is just as bad as a dictator, communist or otherwise, doing so	A majority bullying a minority is not just as bad as a dictator, communist or otherwise, doing so
0	0	0	This house would promote democratization	democracy will result in the people's distrust and disrespect of governments	democracy will not result in the people's distrust and disrespect of governments
