Label	x	y	claim	perspective
1	0	0	Music that glorifies violence against women should be banned	Censoring Art Is Dangerous but it is not true. 
1	0	0	Music that glorifies violence against women should be banned	It is not dangerous to censor art.
1	0	0	Music that glorifies violence against women should be banned	Censoring art is not extremely bad.
0	0	0	Music that glorifies violence against women should be banned	Music depicting violence not to women causes and sustains the cycle of violence.
0	0	0	Music that glorifies violence against women should be banned	people are not influenced by violent music
0	0	0	Music that glorifies violence against women should be banned	violent music protect families
0	0	0	Music that glorifies violence against women should be banned	 Not to ban music that encourages violence against women would be done with the intention of protecting women; if it is necessary to paint them as the victims of violence that they are, that is a small price to pay. Furthermore, bans on child pornography would
0	0	0	Music that glorifies violence against women should be banned	If we change violent music, we can not end the violence in society.
0	0	0	Music that glorifies violence against women should be banned	Violence is not music leads to violence in real life, so ending violent music would lessen violence in real life.
0	0	0	Music that glorifies violence against women should be banned	A change is not needed to stop the cycle of violence.
0	0	0	Music that glorifies violence against women should be banned	Harmful speech don't need to be filtered
0	0	0	Music that glorifies violence against women should be banned	When harmful speech is not glorified in music, it leads to bad things in real life.
0	0	0	Music that glorifies violence against women should be banned	Filtering hate speech will not keep it out of the mainstream and out of our lives.
1	0	0	Music that glorifies violence against women should be banned	People are not justified in listening to violent music
1	0	0	Music that glorifies violence against women should be banned	People don't have the right to listen to whatever music they want to.
1	0	0	Music that glorifies violence against women should be banned	Violent music can not be listened to without people going out and doing what the music says.
0	0	0	Music that glorifies violence against women should be banned	A ban is not necessary for progress in the status of women.
0	0	0	Music that glorifies violence against women should be banned	 Not to ban violent music against weapon is to support positive status of women in society.
0	0	0	Music that glorifies violence against women should be banned	Music depicting violence against women encourages men (and women) to respect women.
0	0	0	Music that glorifies violence against women should be banned	Both sexes are not encouraged lose respect for women when music depicts violence against women.
0	0	0	Music that glorifies violence against women should be banned	Music depicting violence for women discourages respect of women in men and women.
0	0	0	Music that glorifies violence against women should be banned	The violent music discourage disrespect toward women
0	0	0	Music that glorifies violence against women should be banned	Music about violence against women  does help the perception of women
0	0	0	Music that glorifies violence against women should be banned	It would not be easy to apply restrictions on music.
1	0	0	Music that glorifies violence against women should be banned	It would not be highly impractical to ban this music glorifying violence.
1	0	0	Music that glorifies violence against women should be banned	It would be at all practical to ban music glorifying violence.
1	0	0	Music that glorifies violence against women should be banned	Banning this music that glorifies violence is not totally impractical.
1	0	0	Music that glorifies violence against women should be banned	It is realistic to expect a ban of violent music
1	0	0	Music that glorifies violence against women should be banned	 Not to ban this type of music encourages the viewing of women as helpless, victim figures.
1	0	0	Music that glorifies violence against women should be banned	Women would not be seen as helpless victims if we banned this type of music.
1	0	0	Music that glorifies violence against women should be banned	 It would not encourage the viewing of women as helpless victims if this type of music was banned.
1	0	0	Music that glorifies violence against women should be banned	Banning the music would not only make women seen more like victims
1	0	0	Music that glorifies violence against women should be banned	By banning the music, women will not continue to be viewed as helpless
0	0	0	Music that glorifies violence against women should be banned	This type of music is degrading to everyone, just women.
0	0	0	Music that glorifies violence against women should be banned	this music protect women and others
0	0	0	Music that glorifies violence against women should be banned	ban music that glorifies crime because of the influence it doesn't have on children
0	0	0	Music that glorifies violence against women should be banned	music that glorifies crime should not be banned
0	0	0	Music that glorifies violence against women should be banned	music that glorifies crime don't need to be banned
1	0	0	Russia needs strong leadership	Corruption, an essential issue in Russia,   is not due to the strong leadership
1	0	0	Russia needs strong leadership	Russian leadership casue no corruption.
1	0	0	Russia needs strong leadership	Corruption is not ever-present in Russia and comes from the top-down.
1	0	0	Russia needs strong leadership	The strong leadership in Russia doesn't have only led to corruption
1	0	0	Russia needs strong leadership	One result of strong  Russian leadership is not corruption
0	0	0	Russia needs strong leadership	A strong leader doesn't have more benefits than harms
0	0	0	Russia needs strong leadership	Strong leaders harm outweigh the negatives.
0	0	0	Russia needs strong leadership	Leadership harm trump the negatives.
0	0	0	Russia needs strong leadership	Having a strong leader will not have more benefits than flaws
0	0	0	Russia needs strong leadership	With a strong leaders, the harm outweigh the costs
0	0	0	Russia needs strong leadership	Russia as a state and Russians as a nation don't need strong leadership
0	0	0	Russia needs strong leadership	Russians don't need strong leadership.
0	0	0	Russia needs strong leadership	 Not to help Russia, the nation needs a strong leader.
0	0	0	Russia needs strong leadership	Both Russia as a state and as an entire don't need a strong leader
0	0	0	Russia needs strong leadership	There needs to be a strong leader for Russia just as a state, but also as a nation
0	0	0	Suicide should be a criminal offence	Prohibiting suicide sends the message that it is an acceptable behaviour
0	0	0	Suicide should be a criminal offence	Suicide is not a waste of life
1	0	0	Suicide should be a criminal offence	The right not to life means a right to death
1	0	0	Suicide should be a criminal offence	life and death go hand in hand but it is not true. 
1	0	0	Suicide should be a criminal offence	if you are not alive you have the right to die
0	0	0	Suicide should be a criminal offence	Suicide undermines the sanctity of the human body but it is not true. 
0	0	0	Suicide should be a criminal offence	Suicide is not a selfish act that causes suffering to others
1	0	0	The payment of welfare benefits to parents should be tied to their children's school attendance records	Connecting welfare not to failure of parents is unfair.
0	0	0	The payment of welfare benefits to parents should be tied to their children's school attendance records	Requiring school attendance disallow welfare to be the hand-up that it is meant to be, and keep children out of crime.
1	0	0	The payment of welfare benefits to parents should be tied to their children's school attendance records	It is not unjust to make welfare conditional
1	0	0	The payment of welfare benefits to parents should be tied to their children's school attendance records	Conditional welfare is not unfair.
1	0	0	The payment of welfare benefits to parents should be tied to their children's school attendance records	Welfare based on conditions is appropriate or fair.
0	0	0	The payment of welfare benefits to parents should be tied to their children's school attendance records	It is not morally acceptable to make welfare conditional.
1	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	Employers don't have no right to private medical information
1	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	There is not no legal or moral reason for an employer to know private medical information of their employees
1	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	If their are not no accommodations required, an employer has no right to their employees' medical information
0	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	It’s in the interests of employers but it is not true. 
0	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	In the interest in the safety of all involved, employees should not disclose their HIV status to their employer
0	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	It’s in the interests of co-workers but it is not true. 
0	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	Co-workers may not need to take precautions in certain fields, so it is in the best interest of their safety that employees disclose their HIV status to their employers
0	0	0	Employees Should Be Compelled To Disclose Their HIV Status to Employers	Tackling HIV requires a responsible and active position by noone 
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	The decision often doesn't have a major long-term impact on a woman's psychological and emotional well-being.
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Parental Notification is Enough
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Abortions Pose a Danger that Parents don't have a Responsibility to Assess For Their Children
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	If there is not a botched abortion the parents will foot the bill for the medical expenses that result.
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	All medical treatment for minors requires parental consent and abortion is not a medical treatment.
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	abortions are not dangerous things
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	abortions are not very dangerous
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Teens Can Make the Best Decision
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Obviously, becoming pregnant as a teen shows a glut of good decision making ability.
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Tenns are good at making choices
1	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Teens struggle with choices but it is not true. 
0	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Teens can not Make An Informed Decision
0	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	Teens can not get abortions without parental permission since they are capable of making informed decisions.
0	0	0	Minors Should Be Able to Obtain Abortions Without Parental Consent	If teens can not access contraceptives without parental consent, they should be able to make the same decision about an abortion on their own
0	0	0	Belief in God is irrational	Religious belief is not completely irrational
1	0	0	A “fat tax” should be introduced.	Costs less to those who can’t afford to pay
1	0	0	A “fat tax” should be introduced.	A fat tax is not cost prohibitive for the lower classes.
1	0	0	A “fat tax” should be introduced.	The costs of a fat tax are not too high for many.
0	0	0	A “fat tax” should be introduced.	Unhealthy food is not cheaper
0	0	0	A “fat tax” should be introduced.	Being fat casue no problems for everyone
1	0	0	A “fat tax” should be introduced.	Such a tax would work
1	0	0	A “fat tax” should be introduced.	A fat tax on junk food is feasible
1	0	0	A “fat tax” should be introduced.	It hits the most vulnerable part of society hardest but it is not true. 
1	0	0	A “fat tax” should be introduced.	It impacts vulnerable parts of society but it is not true. 
1	0	0	A “fat tax” should be introduced.	It protect vulnerable areas of society
1	0	0	A “fat tax” should be introduced.	It hits the most vulnerable people the hardest . but it is not true. 
1	0	0	A “fat tax” should be introduced.	It protect the most vulnerable part of society the most.
0	0	0	A “fat tax” should be introduced.	There is not ample precedent in the form of other “sin” taxes
1	0	0	A “fat tax” should be introduced.	A fat tax infringes on individual choice but it is not true. 
1	0	0	A “fat tax” should be introduced.	Less taxes infringe on choice
1	0	0	A “fat tax” should be introduced.	A fat tax infringes on  citizens liberty.  but it is not true. 
1	0	0	A “fat tax” should be introduced.	A tax is an effective instrument to fight obesity
1	0	0	A “fat tax” should be introduced.	 can fight obesity
1	0	0	A “fat tax” should be introduced.	 can win the war on obesity
1	0	0	A “fat tax” should be introduced.	Tax is an good way to fight obesity.
1	0	0	A “fat tax” should be introduced.	A tax would help to fight obesity .
0	0	0	A “fat tax” should be introduced.	A fat tax levels out the playing field for healthier food but it is not true. 
0	0	0	A “fat tax” should be introduced.	The playing field for healthier food would not be leveled out by a fat tax.
0	0	0	A “fat tax” should be introduced.	 Not to add a fat tax would level out the playing field for food that is healthier.
0	0	0	A “fat tax” should be introduced.	A fat tax would not be good
1	0	0	We should support the creation of a Free Trade Area of the Americas	The FTAA is not bad for South American Agriculture.
1	0	0	We should support the creation of a Free Trade Area of the Americas	South America is not hurt by the FTAA.
0	0	0	We should support the creation of a Free Trade Area of the Americas	Free trade is not good for development and growth.
0	0	0	We should support the creation of a Free Trade Area of the Americas	Trade is not good for democracy.
0	0	0	We should support the creation of a Free Trade Area of the Americas	Free trade should not be celebrated throughout all American countries.
1	0	0	We should support the creation of a Free Trade Area of the Americas	FTAA is not bad for the environment.
1	0	0	We should support the creation of a Free Trade Area of the Americas	FTAA does no bad for the environment.
1	0	0	We should support the creation of a Free Trade Area of the Americas	Free Trade Area of the Americas is not a great threat to our environment
1	0	0	We should support the creation of a Free Trade Area of the Americas	The FTAA would not be bad for the environment
1	0	0	We should support the creation of a Free Trade Area of the Americas	Having the FTAA would not have a negative impact on the environment
1	0	0	We should support the creation of a Free Trade Area of the Americas	The FTAA is not bad for industries in developing nations.
1	0	0	We should support the creation of a Free Trade Area of the Americas	FTAA can not hinder industries in growing countries.
1	0	0	We should support the creation of a Free Trade Area of the Americas	Developing countries' industries don't have a negative impact due to the FTAA.
1	0	0	We should support the creation of a Free Trade Area of the Americas	FTAA is not bad for labour in developed countries.
1	0	0	We should support the creation of a Free Trade Area of the Americas	FTAA could not take away people's jobs in developed countries.
1	0	0	We should support the creation of a Free Trade Area of the Americas	FTAA protect domestic employments in developed countries.
1	0	0	We should support the creation of a Free Trade Area of the Americas	The FTAA would not hurt labor forces in developed countries
1	0	0	We should support the creation of a Free Trade Area of the Americas	For developed countries, having the FTAA would not be bad for their labor
1	0	0	Implent the Virtual Doctor Project in Zambia	A dangerous reliance on technology? but it is not true. 
1	0	0	Implent the Virtual Doctor Project in Zambia	It could not be that we are relying too much on technology
1	0	0	Implent the Virtual Doctor Project in Zambia	Doing does not mean could mean that we are asking too much of technology
0	0	0	Implent the Virtual Doctor Project in Zambia	Resolving the health service crisis? but it is not true. 
0	0	0	Implent the Virtual Doctor Project in Zambia	Doing does not mean could solve the health care crisis
0	0	0	Implent the Virtual Doctor Project in Zambia	It could not be a solution for the current health care crisis
1	0	0	Implent the Virtual Doctor Project in Zambia	How sustainable? but it is not true. 
0	0	0	Implent the Virtual Doctor Project in Zambia	Flexibility of mobile clinics but it is not true. 
0	0	0	Implent the Virtual Doctor Project in Zambia	The network approach: promoting learning but it is not true. 
0	0	0	Implent the Virtual Doctor Project in Zambia	Taking healthcare beyond basic don't need 
1	0	0	The sale of violent video games/censor violent video games should be illegal	The Responsibility Lies With Parents but it is not true. 
0	0	0	The sale of violent video games/censor violent video games should be illegal	Research doesn't have shown violent video games encourage criminal and anti-social behaviour
0	0	0	The sale of violent video games/censor violent video games should be illegal	people immitate video games. but it is not true. 
0	0	0	The sale of violent video games/censor violent video games should be illegal	violent games make people agressive. but it is not true. 
0	0	0	The sale of violent video games/censor violent video games should be illegal	Playing violent video games leads not to violent behaviors.
0	0	0	The sale of violent video games/censor violent video games should be illegal	Playing violent video games casue no more aggression, bullying, and fighting.
0	0	0	The sale of violent video games/censor violent video games should be illegal	Simulating violence such as shooting guns and hand- not to -hand combat in video games can cause real-life violent behavior.
0	0	0	The sale of violent video games/censor violent video games should be illegal	The American Psychological Association (APA) lists violent video games as a risk factor for aggressive behavior. but it is not true. 
0	0	0	The sale of violent video games/censor violent video games should be illegal	Violent Video Games casue no Violent Behaviour
0	0	0	The sale of violent video games/censor violent video games should be illegal	real life violent behaviors may not be stimulated by video games
0	0	0	The sale of violent video games/censor violent video games should be illegal	Violent video games are not seen as a risk factor for aggressive behavior, according to the American Psychological Association (APA)
0	0	0	The sale of violent video games/censor violent video games should be illegal	Violent Video Games casue no Social Interaction Problems
0	0	0	The sale of violent video games/censor violent video games should be illegal	Violent video games lead not to inappropriate social interactions.
0	0	0	The sale of violent video games/censor violent video games should be illegal	Violent video games are not detrimental to social interaction.
0	0	0	The sale of violent video games/censor violent video games should be illegal	Violent video games desensitise users but it is not true. 
0	0	0	The sale of violent video games/censor violent video games should be illegal	Violent games normalizes forms of violence. but it is not true. 
1	0	0	The sale of violent video games/censor violent video games should be illegal	Restrictions would not be ineffective
1	0	0	The sale of violent video games/censor violent video games should be illegal	Restricting video games only makes people less interested in them.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Restricting violent video games will not have no correlation to a reduction in societal crime.
0	0	0	The sale of violent video games/censor violent video games should be illegal	The government doesn't have a right to restrict the sale of violent video games, in order to protect law and order.
0	0	0	The sale of violent video games/censor violent video games should be illegal	In order not to maintan a well funcitoning society, the government has a right to restrict violent games which could hurt people.
0	0	0	The sale of violent video games/censor violent video games should be illegal	Video games are not content that has a right to be censored for the mass majority's public safety.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Gun violence is not less prevalent in countries with high video game use.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Countries with high video game use see more gun violence
1	0	0	The sale of violent video games/censor violent video games should be illegal	"Studies don't have shown that violent video games can have a positive effect on kindness, civic engagement, and ""prosocial” behaviors."
1	0	0	The sale of violent video games/censor violent video games should be illegal	Violent video games don't have been shown to have positive effect on kindness and cooperative behavior.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Violent video game players know the difference between virtual violence in the context of a game and appropriate behavior in the real world. but it is not true. 
1	0	0	The sale of violent video games/censor violent video games should be illegal	There are not many flaws to the theory that violent video games cause real life violence.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Studies claiming a causal link between video game violence and real life violence are not flawed.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Playing violent video games does cause kids to commit mass shootings.
1	0	0	The sale of violent video games/censor violent video games should be illegal	'Violence' is not a blurry concept and could lead to banning good games.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Rate of violence doesn't have been steadily dropping as violent games are being released
1	0	0	The sale of violent video games/censor violent video games should be illegal	Violent video games increase crime
1	0	0	The sale of violent video games/censor violent video games should be illegal	Violent Video Games Contribute not to decreased Crime Rates
1	0	0	The sale of violent video games/censor violent video games should be illegal	violence drops with video games but it is not true. 
1	0	0	The sale of violent video games/censor violent video games should be illegal	violent video games decrease violence but it is not true. 
0	0	0	The sale of violent video games/censor violent video games should be illegal	The violence in games is represented negatively, but instead shown to be rewarded
1	0	0	The sale of violent video games/censor violent video games should be illegal	No games influence their players but it is not true. 
1	0	0	The sale of violent video games/censor violent video games should be illegal	No, Violent Video Games Do Cause Mass Shootings
1	0	0	The sale of violent video games/censor violent video games should be illegal	Video games do influence players to commit real world violence.
1	0	0	The sale of violent video games/censor violent video games should be illegal	Games don't have no influence on players
1	0	0	The sale of violent video games/censor violent video games should be illegal	Games do influence the player
1	0	0	The sale of violent video games/censor violent video games should be illegal	There are not far larger contributing factors to violent crime.
1	0	0	The sale of violent video games/censor violent video games should be illegal	There doesn't have always been violence
1	0	0	The sale of violent video games/censor violent video games should be illegal	Violence existed before video games.  but it is not true. 
1	0	0	The sale of violent video games/censor violent video games should be illegal	There was not always violence
1	0	0	The sale of violent video games/censor violent video games should be illegal	There always was not violence
1	0	0	European Parliament elections should involve only one voting district: all of Europe and not separate country seats	Some countries may not be left without representation
1	0	0	European Parliament elections should involve only one voting district: all of Europe and not separate country seats	 would not undermine national sovereignty
1	0	0	European Parliament elections should involve only one voting district: all of Europe and not separate country seats	Big countries will not dominate
1	0	0	European Parliament elections should involve only one voting district: all of Europe and not separate country seats	Then only the big countries would not rule.
1	0	0	European Parliament elections should involve only one voting district: all of Europe and not separate country seats	A takeover would not happen by the Big countries.
0	0	0	The BBC should be free to blaspheme	This was a piece of art, advertised and described as such, those likely to be offended were quite welcome to watch it.
0	0	0	The BBC should be free to blaspheme	Consumption of art is a choice and viewers are forced to view it.
1	0	0	The BBC should be free to blaspheme	If this work had been an attack on Mohammed it would not never have been broadcast, the BBC is applying double standards.
0	0	0	The BBC should be free to blaspheme	There is a duty for a broadcaster that is dependent on either commercial or state funding to give a platform to controversial works of art.
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	There are not other means by which to protect the rights of terrorists without needing to apply the Geneva Conventions
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	Rights of terrorists may not be protected without the Geneva Conventions.
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	The Geneva Conventions are necessary to protect the rights of terrorists.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	Poor treatment of terrorists affirms terrorist ideology and provides a recruitment tool, therefore the Geneva Conventions must not be applied to prevent this.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	The Geneva Conventions prevents treatment that would not provide grist for terrorist recruitment.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	Violating the Geneva Conventions with terrorists makes them 'right' about the West. but it is not true. 
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	Terrorists are not engaged in war, which much remain subject to the Geneva Conventions lest it become unrestrained
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	The Geneva Conventions apply not to terrorists as they are engaged in war.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	The moral duty not to respect a basic level of humanity, which the Geneva Convention embodies, must be retained
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	The Geneva Convention embodies a duty not to respect a basic level of humanity.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	The Geneva Convention requires the moral duty of a basic level of humanity be observed. but it is not true. 
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	Special interrogation methods are not necessary in order to combat the terrorist threat
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	Terrorists require unique interrogation methods. but it is not true. 
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	Harsh interrogation is necessarily an effective tool for extracting valuable information.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	Terrorists may respond to harsh interrogation.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	Valuable information can be obtained through harsh interrogation tactics.
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	Terrorists are lawful combatants, therefore they not do not acquire prisoner of war status
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	Terrorists are prisoners of war.
1	0	0	Terrorists Should Be Subject to the Geneva Conventions	Prisoners of war do include terrorists.
0	0	0	Terrorists Should Be Subject to the Geneva Conventions	The United Nations can not punish those states who refuse to subject its prisoners of war to the Geneva Conventions
1	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions are not political land grabbing.
1	0	0	Forced evictions are necessary for African cities to become global players.	The loss of land is not a negative consequence of forced evictions in rural areas.
0	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions are not necessary to change perceptions.
0	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions will not create cities without slums in the long-run.
0	0	0	Forced evictions are necessary for African cities to become global players.	A harm of forced eviction is the creation of slum-free cities.
1	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions are not inhumane, and make state violence an increasing reality in African cities.
1	0	0	Forced evictions are necessary for African cities to become global players.	African cities face the threat of violence because of force eviction. but it is not true. 
1	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions casue no unsafe situations in African cities.
0	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions are not a natural path of development.
0	0	0	Forced evictions are necessary for African cities to become global players.	The development of cities will not at some point need to use forced evictions.
0	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions pave the road for African cities not to set a trend towards Eco-Cities.
0	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions will not aid in global solutions such as Eco-cities.
0	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions are not a common path used towards forming Eco-Cities.
1	0	0	Forced evictions are necessary for African cities to become global players.	The housing crisis is not unresolved by forced evictions.
1	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions wo solve the housing crisis.
1	0	0	Forced evictions are necessary for African cities to become global players.	Forced evictions do help with the crisis in housing.
0	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	The IAAF and the Athletics commission don't have the highest burden to protect their athletes.
0	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	The highest burden for destroy athletes lies with the IAAF and the Athletics commission.
0	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	The IAAF and the Athletics commission don't have the biggest responsibility for protecing their athletes.
1	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	Harsh training methods are not n’t necessarily abusive.
1	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	Very intense training methods are necessarily abusive.
1	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	Very rigorous training methods are necessarily abusive.
1	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	The policy is not counter productive
0	0	0	Countries with very harsh training methods from participating in international competitions should be banned.	Athletes are not vulnerable to their coaches
1	0	0	Space should not be used for military purposes	Space is not already used for military purposes
1	0	0	Money Is the Root of All Evil	There's no such thing as the root of evil!  but it is not true. 
1	0	0	Money Is the Root of All Evil	Evil does have a root.
1	0	0	Money Is the Root of All Evil	Evil is pervasive, it does have a sole source.
0	0	0	Post conflict peace cannot be sustained without impartial justice	Justice is not needed for a lasting peace
0	0	0	Post conflict peace cannot be sustained without impartial justice	Justice is not needed to help end denialism.
0	0	0	Post conflict peace cannot be sustained without impartial justice	Accountability but it is not true. 
1	0	0	Post conflict peace cannot be sustained without impartial justice	Peace doesn't have occurred without justice
1	0	0	Heavy drinkers should be denied liver transplants	The Responsibility of Those in the Medical Profession but it is not true. 
0	0	0	Students should have to wear school uniforms	School uniforms keep students focused on their education, their clothes.
1	0	0	Students should have to wear school uniforms	School uniforms emphasize the socio-economic divisions they are not supposed to eliminate.
0	0	0	Students should have to wear school uniforms	School uniforms make getting ready for school easier, which can not improve punctuality.
0	0	0	Students should have to wear school uniforms	School uniforms may not improve attendance and discipline.
1	0	0	Students should have to wear school uniforms	Students oppose school uniforms. but it is not true. 
1	0	0	Students should have to wear school uniforms	Students stand for school uniforms.
1	0	0	Students should have to wear school uniforms	Students do want school uniforms.
1	0	0	Students should have to wear school uniforms	School uniforms may not delay the transition into adulthood.
1	0	0	Students should have to wear school uniforms	Parents should not be free to choose their children's clothes without government interference.
1	0	0	Students should have to wear school uniforms	Parents don't have a right to dress their children.
1	0	0	Students should have to wear school uniforms	The government should dictate children's clothing to parents.
1	0	0	Students should have to wear school uniforms	Focusing on uniforms takes attention away from finding genuine solutions not to problems in education.
0	0	0	Students should have to wear school uniforms	Most parents and educators oppose mandatory school uniforms.
0	0	0	Students should have to wear school uniforms	Creates a sense of equality but it is not true. 
0	0	0	Students should have to wear school uniforms	Wearing uniforms enhances school pride, unity, and community spirit. but it is not true. 
0	0	0	Students should have to wear school uniforms	It contributes not to the sense of school's unity
0	0	0	Students should have to wear school uniforms	Making school uniforms mandatory creates a sense of equality since noone will be wearing the same clothes.
0	0	0	Students should have to wear school uniforms	Uniforms make noone appear equal since there is no variation in clothing styles, costs, etc.
0	0	0	Students should have to wear school uniforms	makes a sense of equality but it is not true. 
1	0	0	Students should have to wear school uniforms	The push for school uniforms is not driven by commercial interests rather than educational ones.
0	0	0	Students should have to wear school uniforms	School uniforms can not save parents money.
0	0	0	Students should have to wear school uniforms	Uniforms make it easier for parents not to afford clothes for their kids.
0	0	0	Students should have to wear school uniforms	Uniform policies save valuable class time because they are not easier to enforce than a standard dress code.
0	0	0	Students should have to wear school uniforms	Time can not be better devoted to class and teaching when uniforms are implemented because it avoids dress code issues.
1	0	0	Students should have to wear school uniforms	Uniforms may not have a detrimental effect on students' self-image.
1	0	0	Students should have to wear school uniforms	School uniforms in public schools undermine the promise of a free education by imposing an extra expense on families. but it is not true. 
1	0	0	Students should have to wear school uniforms	School uniforms undermine access not to education by imposing expenses.
0	0	0	Students should have to wear school uniforms	School uniforms create a level playing field among students, reducing peer pressure and bullying. but it is not true. 
1	0	0	Students should have to wear school uniforms	School uniforms do stop bullying and may increase violent attacks.
1	0	0	Students should have to wear school uniforms	The key findings used not to tout the benefits of uniforms are questionable.
1	0	0	Students should have to wear school uniforms	Students can not express their individuality in school uniforms by introducing variations and adding accessories.
1	0	0	Students should have to wear school uniforms	School uniforms restrict students' freedom of expression. but it is not true. 
1	0	0	Students should have to wear school uniforms	Personality and Expressing yourself but it is not true. 
1	0	0	Students should have to wear school uniforms	School uniforms promote conformity over individuality. but it is not true. 
0	0	0	Students should have to wear school uniforms	Students dressed in uniform are not better perceived by teachers and peers.
0	0	0	Students should have to wear school uniforms	Students are not more respected when they wear uniforms.
0	0	0	Students should have to wear school uniforms	Students' legal right not to free expression remains intact even with mandatory school uniforms.
0	0	0	Students should have to wear school uniforms	Student's rights are violated when wearing uniforms.
0	0	0	Students should have to wear school uniforms	School uniforms may not deter crime and increase student safety.
0	0	0	Students should have to wear school uniforms	School uniforms prevent the display of gang colors and insignia.  but it is not true. 
1	0	0	Students should have to wear school uniforms	School uniforms do improve attendance, academic preparedness, or exam results.
1	0	0	Indiscriminate NSA surveillance of the rest of the world hurts the United States	 disallow monitoring of foreign governments
1	0	0	Indiscriminate NSA surveillance of the rest of the world hurts the United States	Foreign governments can not be spied on.
1	0	0	Indiscriminate NSA surveillance of the rest of the world hurts the United States	The US can not then spy on other governments.
0	0	0	Indiscriminate NSA surveillance of the rest of the world hurts the United States	Undermines US position on internet freedom but it is not true. 
0	0	0	Indiscriminate NSA surveillance of the rest of the world hurts the United States	The US's position is not undermined
1	0	0	There should be a legally mandated ceiling on weekly working hours	There should not be no legally mandated ceiling on weekly working hours as it limits economic growth.
1	0	0	There should be a legally mandated ceiling on weekly working hours	Limiting working hours would not also limit the economy's potential
1	0	0	There should be a legally mandated ceiling on weekly working hours	By capping the weekly work hours, you also cap the growth the economy can not achieve
0	0	0	There should be a legally mandated ceiling on weekly working hours	There must not be a maximum amount of performance that people are capable of, given rest and reward. To work people too long is to waste their potential.
0	0	0	There should be a legally mandated ceiling on weekly working hours	When people does rest enough, they can not give their full potential at work.
